pid,old-pid,gid,unique gid,goaldisrupted,old-cid,goal-statement,Goal categories,,cid,uniquecid,Goal scope,rep-id,circumstance,Situation that occurred ,Repeating for another goal,Life Event?,Pre-existing?,Duplicate?,how-long,frequency,affect-wellbeing,affect-logistical,Disruption labor produced,Disruption labor produced,Disruption labor produced,affect-goal,change,Goal changes,,,,,,
S124,S133,goal1,S124goal1,,circ2,Get back to where I'm drawing more actively,Recreation,,circ2,S124goal1circ2,Medium term,,Busy with other projects,Other,,No,No,,multiple weeks to a month,every other week,"Not in a negative way - I enjoy my other projects, I'd just let to get to where I'm pursuing drawing more actively again because it used to be important to me.",None,No labor- positive disruption,,,None,"I draw less to make time for other things that I want to work on, such as writing.",Paused,,,,,,
S124,S133,goal1,S124goal1,,circ3,Get back to where I'm drawing more actively,Recreation,,circ3,S124goal1circ3,Medium term,,Lack of interest,Internal - Feelings and thoughts,,No,No,,multiple months to a year,every other week,"Not terribly, though it's made me a bit sad losing touch with something I used to be passionate about.",Spent more time doing various other things.,No labor- positive disruption,,,None,"Just overall drew less out of a lack of enjoyment in it, making it harder to get back into the habit of doing so.",Paused,,,,,,
S124,S133,goal1,S124goal1,,circ4,Get back to where I'm drawing more actively,Recreation,,circ4,S124goal1circ4,Medium term,,Busy helping other people with things,Social interaction - other,,No,No,,multiple days to a week,weekly,"Nothing negative, I enjoy helping people with things.",None,No labor- positive disruption,,,"Spent more time helping people with emotional, life, or various tech-based issues. (No regrets! This was a better use of time, in my opinion.)",Skipped trying to draw a little extra entirely.,Paused,,,,,,
S124,S133,goal2,S124goal2,,circ1,Research the area of spirituality that interests me more,Mental health and wellbeing,,circ1,S124goal2circ1,Medium term,,Unsure where to start,Internal-Skills,,No,No,,multiple months to a year,monthly,"Flustered me a bit, but nothing terrible.",None,No labor- positive disruption,,,Got overwhelmed and just stepped away from it entirely.,I skipped it sometimes instead of trying to find a good starting point.,Paused,,,,,,
S124,S133,goal2,S124goal2,,circ2,Research the area of spirituality that interests me more,Mental health and wellbeing,,circ2,S124goal2circ2,Medium term,,Focused on other things that needed to get done,Other,,No,No,,longer than a year,weekly,None,"Pursued various obligations, hobbies and other such things instead of this.",No labor- positive disruption,,,Worked on or engaged with other things of obligation or interest.,Skipped it and put it aside for other things.,Paused,,,,,,
S124,S133,goal2,S124goal2,,circ3,Research the area of spirituality that interests me more,Mental health and wellbeing,,circ3,S124goal2circ3,Medium term,,Lacked the drive to do it,Internal - Feelings and thoughts,,No,No,,longer than a year,monthly,"Not terribly, though I sometimes found it slightly disheartening. Only slightly!",None,No labor- positive disruption,,,Found that there was too much information and that it felt like a lot of work to get started.,"Simply didn't, or otherwise looked into it much less.",Paused,,,,,,
S124,S133,goal2,S124goal2,,circ4,Research the area of spirituality that interests me more,Mental health and wellbeing,,circ4,S124goal2circ4,Medium term,,Distracted with other more important happenings,Other,,No,No,,longer than a year,weekly,None,None,No response,,,"Other more important things in life became my main focus, such as my family and friends, world happenings, and other things I needed to work on more urgently.","Skipped it, mostly.",Paused,,,,,,
S125,S134,goal1,S125goal1,,circ1,Working out four times a day,Physical Activity,,circ1,S125goal1circ1,Medium term,,NA,No disruption,,No,No,,No response,No response,NA,none,No response,,,NA,none,No change,,,,,,
S125,S134,goal2,S125goal2,,circ1,Always research something once a day before bed,Education/Learning,,circ1,S125goal2circ1,Medium term,,I was distracting myself with escapism,Entertainment,,No,No,,more than an hour to half a day,weekly,It made me feel like I had wasted a little bit of time,none,Emotional,,,Felt exhausted and wanted to distract myself with jigsaw puzzles,none,Skipped,,,,,,
S125,S134,goal3,S125goal3,,circ1,Practice tantric meditation at least once a day,Mental health and wellbeing,,circ1,S125goal3circ1,Medium term,,NA,No disruption,,No,No,,No response,No response,none,none,No response,,,none,none,No change,,,,,,
S125,S134,goal4,S125goal4,,circ1,Practice gratitude at least once a day,Mental health and wellbeing,,circ1,S125goal4circ1,Medium term,,Daily obligations,Resources,,No,No,,more than half a day to a day,weekly,It caused excessive amounts of stress,none,Emotional,,,My head was filled with tasks to complete that I forgot to be thankful,I made sure to practice gratitude soon after waking up instead of later in the day,Changed time,,,,,,
S126,S135,goal1,S126goal1,,circ1,Lose weight,Weight management,,circ1,S126goal1circ1,Long term,,My work schedule,Work,,No,Yes,,multiple days to a week,weekly,"Besides being physically tired, I struggled with feelings of being mentally tired and overwhelmed.",N/A,Emotional,,,"Overall, because of the disruption in my schedule, I was tired and less motivated to engage in activities. I identify to help me lose weight.","I tried to walk more at work and take stairs since I could not engage in my set exercise routine. While I couldn’t cook healthy dinners, I did try to select healthy options when ordering takeout food.",Changed strategy,,,,,,
S126,S135,goal1,S126goal1,,circ2,Lose weight,Weight management,,circ2,S126goal1circ2,Long term,,Pain in hip and knee,Pain,,No,No,,more than an hour to half a day,weekly,Being in pain makes it difficult to feel motivated to work out or exercise.,I have tried engage in stretching exercises that can help with hip and knee issues.,Emotional,Physical,,N/A,I took over the counter pain relief medication.,Changed strategy,,,,,,
S126,S135,goal2,S126goal2,,circ1,Save money for retirement,Financial Stability/Safety,,circ1,S126goal2circ1,Medium term,,Unexpected bills/expenses,Finances,,No,No,,multiple months to a year,monthly,"Having to deal with unexpected expenses, caused anxiety, sadness, anger, and mental fatigue.",I looked for other outside sources of funding and work.,Emotional,Financial,,"having unexpected car repair issues within the span of a month, meant I was unable to save as planned.",I was unable to put money into retirement accounts.,Skipped,,,,,,
S126,S135,goal2,S126goal2,,circ2,Save money for retirement,Financial Stability/Safety,,circ2,S126goal2circ2,Medium term,,Not adhering to budget,Finances,,No,No,,multiple months to a year,monthly,It resulted in feelings of anxiety and fear.,N/A,Emotional,,,I was unable to save as planned,I spent money on items that I did not account for in budget. I have amended my budget to make up for lose in upcoming months.,No change,,,,,,
S127,S136,goal1,S127goal1,,circ1,lose 44 pounds,Weight management,,circ1,S127goal1circ1,Medium term,,pain prevented me from continuing my exercise routine,Pain,,No,No,,multiple weeks to a month,daily,"I hated not being able to continue and felt that I lost the physical, mental, and emotional progress I had made.","Because of the stress I felt, I choose to read more, to play mobile phone games, and to take medication to control my emotions.",Emotional,Logistical,,"My feet and legs hurt too bad, and my actions made me progressively more fatigued.",I stopped my outdoor and gym walking activities,Abandoned,,,,,,
S127,S136,goal1,S127goal1,,circ3,lose 44 pounds,Weight management,,circ2,S127goal1circ2,Medium term,,got preoccupied with doing other things,Resources,,No,No,,multiple months to a year,daily,I am upset about how I failed.,,Emotional,,,"I thought when I had the time I would get back to doing what I had been doing, but I am getting farther and farther from that everyday.","When I get busy doing other things, I forget my goal to lose weight.",Abandoned,,,,,,
S127,S136,goal2,S127goal2,,circ1,payoff credit debts,Financial Stability/Safety,,circ1,S127goal2circ1,Medium term,,having less money so used more credit,Finances,,No,No,,longer than a year,every other week,I feel miserable and depressed.,,Emotional,,,I feel that I won't be able to survive if I don't use credit.,I frequently use credit cards to make purchases way more than I had before.,Abandoned,,,,,,
S128,S137,goal1,S128goal1,,circ1,Paying off credit card debt - Adding an extra $50 to each credit card every month,Financial Stability/Safety,,circ1,S128goal1circ1,Medium term,,Had to purchase a new refrigerator,Finances,,No,No,,multiple months to a year,yearly or less,I felt like I had failed because I wanted to quickly pay off debt and it increased my anxiety.,I did to work overtime on job so it would put me in a better mood so I can improve my situation.,Emotional,Logistical,,This disrupted my goal because I had to reduce my additional payment to $25.,I put $25 towards paying off my debt instead of $50.,Changed strategy,,,,,,
S128,S137,goal1,S128goal1,,circ2,Paying off credit card debt - Adding an extra $50 to each credit card every month,Financial Stability/Safety,,circ2,S128goal1circ2,Medium term,,Had to purchase a new air condition system,Finances,,No,No,,longer than a year,yearly or less,"This left me feeling unmotivated, but I worked overtime so it would not be a complete stressor.",Worked overtime- approximate 2 hours a day,Emotional,Logistical,,This disrupted my goal by having to decrease the amount of paying extra on my credit card every month.,I reduced my goal to $25 and worked overtime to make additional monies.,Changed strategy,,,,,,
S128,S137,goal2,S128goal2,,circ1,Putting an extra $500 a month towards retirement,Financial Stability/Safety,,circ1,S128goal2circ1,Medium term,,Recovering from surgery,Health,,No,No,,multiple months to a year,yearly or less,"I emotionally tired and drained from surgery, because I had to have my daughter assist me with moving from one place to another in my home.",None,Emotional,,,"Although, I was not feeling well. I still had to pay for the necessities of life. Water bill, electricity, gas, etc. So, you have to motivate yourself.",I delayed putting money in retirement for 3 months while recovering from surgery.,Paused,,,,,,
S129,S138,goal1,S129goal1,,circ1,Exercise regularly,Physical Activity,,circ1,S129goal1circ1,Medium term,,Old injury flare-up,Pain,,No,No,,multiple months to a year,yearly or less,,,No response,,,,"Limited mobility, so I kept my exercise schedule and did what I could do without further injury.",Changed strategy,,,,,,
S129,S138,goal2,S129goal2,,circ1,Increased prayer and Bible study,Mental health and wellbeing,,circ1,S129goal2circ1,Medium term,,Cell phone,Entertainment,,No,No,,an hour or less,daily,,,No response,,,Spent more time than I intended on different apps.,"When I noticed I was looking at my cell phone while praying or doing Bible study, I intentionally put it down and/or turned it away from me.",Skipped,,,,,,
S129,S138,goal2,S129goal2,,circ2,Increased prayer and Bible study,Mental health and wellbeing,,circ2,S129goal2circ2,Medium term,,Social media,Entertainment,,No,No,,an hour or less,weekly,,NA,No response,,,,I chose to decrease my time spent on social media.,No response,,,,,,
S129,S138,goal2,S129goal2,,circ3,Increased prayer and Bible study,Mental health and wellbeing,,circ3,S129goal2circ3,Medium term,,Housework,Housework,,No,No,,no disruption to Increased prayer and Bible study due to Housework,weekly,NA,none,No response,,,,I scheduled times to do housework and not during Bible study time.,Rescheduled,,,,,,
S130,S139,goal1,S130goal1,,circ1,Have 1-2 months worth of rent and bills in savings,Financial Stability/Safety,,circ1,S130goal1circ1,Medium term,,Poor market sales-- people are have pulled back on spending/ Harder to get into events to sell my work,Employment,,No,No,,longer than a year,weekly,"Lots of anxiety and doubt, tired and stressed",none,Emotional,Logistical,,"Seeking out other ppportunities to earn income: consigning in shops, picking up more client work","Trying to find other options to gain a larger, further reach for new customers",Paused,,,,,,
S130,S139,goal1,S130goal1,,circ3,Have 1-2 months worth of rent and bills in savings,Financial Stability/Safety,,circ2,S130goal1circ2,Medium term,,Bills have increased faster then my income,Finances,,No,No,,longer than a year,monthly,I am constantly have to find programs that can help pay for the bills I have to put off paying. Applying for assistance is hard work and you have to have everything together and ready and hope they can award you enough,none,Logistical,,,"My income has become more unstable , but my bills keep increasing","Realizing it was going to be a A LOT harder to reach that goal, so be doing what I can to help offset",Changed strategy,,,,,,
